firm_id int, firm_name varchar(100), firm_url varchar(300), site_status int, ceo_name varchar(50), settling_day date, exective_name1 varchar(50), exective_name2 varchar(50), exective_name3 varchar(50), exective_name4 varchar(50), exective_name5 varchar(50), exective_name6 varchar(50), exective_name7 varchar(50), exective_name8 varchar(50), exective_name9 varchar(50), exective_name10 varchar(50), exective_name11 varchar(50), exective_name12 varchar(50), exective_name13 varchar(50), exective_name14 varchar(50), exective_name15 varchar(50), ir_url varchar(300), ceo_face_pic_url varchar(300), done int
7404,昭和飛行機工業,,,,,,,,,,,,,,,,,,,,,,1
7408,ジャムコ,,,,,,,,,,,,,,,,,,,,,,1
7412,アトム,,,,,,,,,,,,,,,,,,,,,,1
7413,創健社,,,,,,,,,,,,,,,,,,,,,,1
7414,小野建,,,,,,,,,,,,,,,,,,,,,,1
7416,はるやまホールディングス,,,,,,,,,,,,,,,,,,,,,,1
7417,南陽,,,,,,,,,,,,,,,,,,,,,,1
7419,ノジマ,,,,,,,,,,,,,,,,,,,,,,1
7420,佐鳥電機,,,,,,,,,,,,,,,,,,,,,,1
7421,カッパ・クリエイト,,,,,,,,,,,,,,,,,,,,,,1
7422,東邦レマック,,,,,,,,,,,,,,,,,,,,,,1
7425,初穂商事,,,,,,,,,,,,,,,,,,,,,,1
7426,山大,,,,,,,,,,,,,,,,,,,,,,1
7427,エコートレーディング,,,,,,,,,,,,,,,,,,,,,,1
7433,伯東,,,,,,,,,,,,,,,,,,,,,,1
7434,オータケ,,,,,,,,,,,,,,,,,,,,,,1
7435,ナ・デックス,,,,,,,,,,,,,,,,,,,,,,1
7438,コンドーテック,,,,,,,,,,,,,,,,,,,,,,1
7442,中山福,,,,,,,,,,,,,,,,,,,,,,1
7443,横浜魚類,,,,,,,,,,,,,,,,,,,,,,1
7444,ハリマ共和物産,,,,,,,,,,,,,,,,,,,,,,1
7445,ライトオン,,,,,,,,,,,,,,,,,,,,,,1
7446,東北化学薬品,,,,,,,,,,,,,,,,,,,,,,1
7447,ナガイレーベン,,,,,,,,,,,,,,,,,,,,,,1
7448,ジーンズメイト,,,,,,,,,,,,,,,,,,,,,,1
7450,サンデー,,,,,,,,,,,,,,,,,,,,,,1
7451,三菱食品,,,,,,,,,,,,,,,,,,,,,,1
7453,良品計画,,,,,,,,,,,,,,,,,,,,,,1
7455,三城ホールディングス,,,,,,,,,,,,,,,,,,,,,,1
7456,松田産業,,,,,,,,,,,,,,,,,,,,,,1
7458,第一興商,,,,,,,,,,,,,,,,,,,,,,1
7459,メディパルホールディングス,,,,,,,,,,,,,,,,,,,,,,1
7460,ヤギ,,,,,,,,,,,,,,,,,,,,,,1
7461,キムラ,,,,,,,,,,,,,,,,,,,,,,1
7462,ダイヤ通商,,,,,,,,,,,,,,,,,,,,,,1
7463,アドヴァン,,,,,,,,,,,,,,,,,,,,,,1
7464,セフテック,,,,,,,,,,,,,,,,,,,,,,1
7465,マックスバリュ北海道,,,,,,,,,,,,,,,,,,,,,,1
7466,ＳＰＫ,,,,,,,,,,,,,,,,,,,,,,1
7467,萩原電気ホールディングス,,,,,,,,,,,,,,,,,,,,,,1
7472,鳥羽洋行,,,,,,,,,,,,,,,,,,,,,,1
7475,アルビス,,,,,,,,,,,,,,,,,,,,,,1
7476,アズワン,,,,,,,,,,,,,,,,,,,,,,1
7477,ムラキ,,,,,,,,,,,,,,,,,,,,,,1
7480,スズデン,,,,,,,,,,,,,,,,,,,,,,1
7481,尾家産業,,,,,,,,,,,,,,,,,,,,,,1
7482,シモジマ,,,,,,,,,,,,,,,,,,,,,,1
7483,ドウシシャ,,,,,,,,,,,,,,,,,,,,,,1
7486,サンリン,,,,,,,,,,,,,,,,,,,,,,1
7487,小津産業,,,,,,,,,,,,,,,,,,,,,,1
7490,日新商事,,,,,,,,,,,,,,,,,,,,,,1
7494,コナカ,,,,,,,,,,,,,,,,,,,,,,1
7500,西川計測,,,,,,,,,,,,,,,,,,,,,,1
7501,ティムコ,,,,,,,,,,,,,,,,,,,,,,1
7502,プラザクリエイト本社,,,,,,,,,,,,,,,,,,,,,,1
7504,高速,,,,,,,,,,,,,,,,,,,,,,1
7505,扶桑電通,,,,,,,,,,,,,,,,,,,,,,1
7506,ハウス　オブ　ローゼ,,,,,,,,,,,,,,,,,,,,,,1
7508,Ｇ－７ホールディングス,,,,,,,,,,,,,,,,,,,,,,1
7509,アイエーグループ,,,,,,,,,,,,,,,,,,,,,,1
7510,たけびし,,,,,,,,,,,,,,,,,,,,,,1
7512,イオン北海道,,,,,,,,,,,,,,,,,,,,,,1
7513,コジマ,,,,,,,,,,,,,,,,,,,,,,1
7514,ヒマラヤ,,,,,,,,,,,,,,,,,,,,,,1
7515,マルヨシセンター,,,,,,,,,,,,,,,,,,,,,,1
7516,コーナン商事,,,,,,,,,,,,,,,,,,,,,,1
7518,ネットワンシステムズ,,,,,,,,,,,,,,,,,,,,,,1
7519,五洋インテックス,,,,,,,,,,,,,,,,,,,,,,1
7520,エコス,,,,,,,,,,,,,,,,,,,,,,1
7521,ムサシ,,,,,,,,,,,,,,,,,,,,,,1
7522,ワタミ,,,,,,,,,,,,,,,,,,,,,,1
7523,アールビバン,,,,,,,,,,,,,,,,,,,,,,1
7524,マルシェ,,,,,,,,,,,,,,,,,,,,,,1
7525,リックス,,,,,,,,,,,,,,,,,,,,,,1
7527,システムソフト,,,,,,,,,,,,,,,,,,,,,,1
7531,清和中央ホールディングス,,,,,,,,,,,,,,,,,,,,,,1
7532,パン・パシフィック・インターナショナルホールディングス,,,,,,,,,,,,,,,,,,,,,,1
7537,丸文,,,,,,,,,,,,,,,,,,,,,,1
7538,大水,,,,,,,,,,,,,,,,,,,,,,1
7539,アイナボホールディングス,,,,,,,,,,,,,,,,,,,,,,1
7544,スリーエフ,,,,,,,,,,,,,,,,,,,,,,1
7545,西松屋チェーン,,,,,,,,,,,,,,,,,,,,,,1
7550,ゼンショーホールディングス,,,,,,,,,,,,,,,,,,,,,,1
7551,ウェッズ,,,,,,,,,,,,,,,,,,,,,,1
7552,ハピネット,,,,,,,,,,,,,,,,,,,,,,1
7554,幸楽苑ホールディングス,,,,,,,,,,,,,,,,,,,,,,1
7555,大田花き,,,,,,,,,,,,,,,,,,,,,,1
7559,ジーエフシー,,,,,,,,,,,,,,,,,,,,,,1
7561,ハークスレイ,,,,,,,,,,,,,,,,,,,,,,1
7562,安楽亭,,,,,,,,,,,,,,,,,,,,,,1
7564,ワークマン,,,,,,,,,,,,,,,,,,,,,,1
7565,萬世電機,,,,,,,,,,,,,,,,,,,,,,1
7567,栄電子,,,,,,,,,,,,,,,,,,,,,,1
7570,橋本総業ホールディングス,,,,,,,,,,,,,,,,,,,,,,1
7571,ヤマノホールディングス,,,,,,,,,,,,,,,,,,,,,,1
7575,日本ライフライン,,,,,,,,,,,,,,,,,,,,,,1
7577,ＨＡＰｉＮＳ,,,,,,,,,,,,,,,,,,,,,,1
7578,ニチリョク,,,,,,,,,,,,,,,,,,,,,,1
7581,サイゼリヤ,,,,,,,,,,,,,,,,,,,,,,1
7585,かんなん丸,,,,,,,,,,,,,,,,,,,,,,1
7587,ＰＡＬＴＥＫ,,,,,,,,,,,,,,,,,,,,,,1
7590,タカショー,,,,,,,,,,,,,,,,,,,,,,1
7591,エクセル,,,,,,,,,,,,,,,,,,,,,,1
7593,ＶＴホールディングス,,,,,,,,,,,,,,,,,,,,,,1
7594,マルカ,,,,,,,,,,,,,,,,,,,,,,1
7595,アルゴグラフィックス,,,,,,,,,,,,,,,,,,,,,,1
7596,魚力,,,,,,,,,,,,,,,,,,,,,,1
7597,東京貴宝,,,,,,,,,,,,,,,,,,,,,,1
7599,ＩＤＯＭ,,,,,,,,,,,,,,,,,,,,,,1
7600,日本エム・ディ・エム,,,,,,,,,,,,,,,,,,,,,,1
7601,ポプラ,,,,,,,,,,,,,,,,,,,,,,1
7602,カーチスホールディングス,,,,,,,,,,,,,,,,,,,,,,1
7603,マックハウス,,,,,,,,,,,,,,,,,,,,,,1
7604,梅の花,,,,,,,,,,,,,,,,,,,,,,1
7605,フジ・コーポレーション,,,,,,,,,,,,,,,,,,,,,,1
7606,ユナイテッドアローズ,,,,,,,,,,,,,,,,,,,,,,1
7607,進和,,,,,,,,,,,,,,,,,,,,,,1
7608,エスケイジャパン,,,,,,,,,,,,,,,,,,,,,,1
7609,ダイトロン,,,,,,,,,,,,,,,,,,,,,,1
7610,テイツー,,,,,,,,,,,,,,,,,,,,,,1
7611,ハイデイ日高,,,,,,,,,,,,,,,,,,,,,,1
7612,Ｎｕｔｓ,,,,,,,,,,,,,,,,,,,,,,1
7613,シークス,,,,,,,,,,,,,,,,,,,,,,1
7614,オーエムツーネットワーク,,,,,,,,,,,,,,,,,,,,,,1
7615,京都きもの友禅,,,,,,,,,,,,,,,,,,,,,,1
7616,コロワイド,,,,,,,,,,,,,,,,,,,,,,1
7618,ピーシーデポコーポレーション,,,,,,,,,,,,,,,,,,,,,,1
7619,田中商事,,,,,,,,,,,,,,,,,,,,,,1
7621,うかい,,,,,,,,,,,,,,,,,,,,,,1
7623,サンオータス,,,,,,,,,,,,,,,,,,,,,,1
7624,ＮａＩＴＯ,,,,,,,,,,,,,,,,,,,,,,1
7625,グローバルダイニング,,,,,,,,,,,,,,,,,,,,,,1
7628,オーハシテクニカ,,,,,,,,,,,,,,,,,,,,,,1
7630,壱番屋,,,,,,,,,,,,,,,,,,,,,,1
7634,星医療酸器,,,,,,,,,,,,,,,,,,,,,,1
7635,杉田エース,,,,,,,,,,,,,,,,,,,,,,1
7636,ハンズマン,,,,,,,,,,,,,,,,,,,,,,1
7637,白銅,,,,,,,,,,,,,,,,,,,,,,1
7638,ＮＥＷ　ＡＲＴ　ＨＯＬＤＩＮＧＳ,,,,,,,,,,,,,,,,,,,,,,1
7640,トップカルチャー,,,,,,,,,,,,,,,,,,,,,,1
7643,ダイイチ,,,,,,,,,,,,,,,,,,,,,,1
7646,ＰＬＡＮＴ,,,,,,,,,,,,,,,,,,,,,,1
7647,音通,,,,,,,,,,,,,,,,,,,,,,1
7649,スギホールディングス,,,,,,,,,,,,,,,,,,,,,,1
7670,オーウエル,,,,,,,,,,,,,,,,,,,,,,1
7671,ＡｍｉｄＡホールディングス,,,,,,,,,,,,,,,,,,,,,,1
7672,タカネットサービス,,,,,,,,,,,,,,,,,,,,,,1
7673,ダイコー通産,,,,,,,,,,,,,,,,,,,,,,1
7674,ＮＡＴＴＹ　ＳＷＡＮＫＹ,,,,,,,,,,,,,,,,,,,,,,1
7676,グッドスピード,,,,,,,,,,,,,,,,,,,,,,1
7677,ヤシマキザイ,,,,,,,,,,,,,,,,,,,,,,1
7678,あさくま,,,,,,,,,,,,,,,,,,,,,,1
7701,島津製作所,,,,,,,,,,,,,,,,,,,,,,1
7702,ＪＭＳ,,,,,,,,,,,,,,,,,,,,,,1
7703,川澄化学工業,,,,,,,,,,,,,,,,,,,,,,1
7705,ジーエルサイエンス,,,,,,,,,,,,,,,,,,,,,,1
7707,プレシジョン・システム・サイエンス,,,,,,,,,,,,,,,,,,,,,,1
7709,クボテック,,,,,,,,,,,,,,,,,,,,,,1
7711,助川電気工業,,,,,,,,,,,,,,,,,,,,,,1
7713,シグマ光機,,,,,,,,,,,,,,,,,,,,,,1
7715,長野計器,,,,,,,,,,,,,,,,,,,,,,1
7716,ナカニシ,,,,,,,,,,,,,,,,,,,,,,1
7717,ブイ・テクノロジー,,,,,,,,,,,,,,,,,,,,,,1
7718,スター精密,,,,,,,,,,,,,,,,,,,,,,1
7719,東京衡機,,,,,,,,,,,,,,,,,,,,,,1
7721,東京計器,,,,,,,,,,,,,,,,,,,,,,1
7722,国際計測器,,,,,,,,,,,,,,,,,,,,,,1
7723,愛知時計電機,,,,,,,,,,,,,,,,,,,,,,1
7725,インターアクション,,,,,,,,,,,,,,,,,,,,,,1
7726,黒田精工,,,,,,,,,,,,,,,,,,,,,,1
7727,オーバル,,,,,,,,,,,,,,,,,,,,,,1
7729,東京精密,,,,,,,,,,,,,,,,,,,,,,1
7730,マニー,,,,,,,,,,,,,,,,,,,,,,1
7731,ニコン,,,,,,,,,,,,,,,,,,,,,,1
7732,トプコン,,,,,,,,,,,,,,,,,,,,,,1
7733,オリンパス,,,,,,,,,,,,,,,,,,,,,,1
7734,理研計器,,,,,,,,,,,,,,,,,,,,,,1
7735,ＳＣＲＥＥＮホールディングス,,,,,,,,,,,,,,,,,,,,,,1
7739,キヤノン電子,,,,,,,,,,,,,,,,,,,,,,1
7740,タムロン,,,,,,,,,,,,,,,,,,,,,,1
7741,ＨＯＹＡ,,,,,,,,,,,,,,,,,,,,,,1
7743,シード,,,,,,,,,,,,,,,,,,,,,,1
7744,ノーリツ鋼機,,,,,,,,,,,,,,,,,,,,,,1
7745,エー・アンド・デイ,,,,,,,,,,,,,,,,,,,,,,1
7746,岡本硝子,,,,,,,,,,,,,,,,,,,,,,1
7747,朝日インテック,,,,,,,,,,,,,,,,,,,,,,1
7748,ホロン,,,,,,,,,,,,,,,,,,,,,,1
7749,メディキット,,,,,,,,,,,,,,,,,,,,,,1
7751,キヤノン,,,,,,,,,,,,,,,,,,,,,,1
7752,リコー,,,,,,,,,,,,,,,,,,,,,,1
7758,セコニック,,,,,,,,,,,,,,,,,,,,,,1
7760,ＩＭＶ,,,,,,,,,,,,,,,,,,,,,,1
7762,シチズン時計,,,,,,,,,,,,,,,,,,,,,,1
7768,ジェコー,,,,,,,,,,,,,,,,,,,,,,1
7769,リズム時計工業,,,,,,,,,,,,,,,,,,,,,,1
7771,日本精密,,,,,,,,,,,,,,,,,,,,,,1
7774,ジャパン・ティッシュ・エンジニアリング,,,,,,,,,,,,,,,,,,,,,,1
7775,大研医器,,,,,,,,,,,,,,,,,,,,,,1
7776,セルシード,,,,,,,,,,,,,,,,,,,,,,1
7777,スリー・ディー・マトリックス,,,,,,,,,,,,,,,,,,,,,,1
7779,ＣＹＢＥＲＤＹＮＥ,,,,,,,,,,,,,,,,,,,,,,1
7780,メニコン,,,,,,,,,,,,,,,,,,,,,,1
7781,平山ホールディングス,,,,,,,,,,,,,,,,,,,,,,1
7782,シンシア,,,,,,,,,,,,,,,,,,,,,,1
7803,ブシロード,,,,,,,,,,,,,,,,,,,,,,1
7804,ビーアンドピー,,,,,,,,,,,,,,,,,,,,,,1
7805,プリントネット,,,,,,,,,,,,,,,,,,,,,,1
7806,ＭＴＧ,,,,,,,,,,,,,,,,,,,,,,1
7807,幸和製作所,,,,,,,,,,,,,,,,,,,,,,1
7808,シー・エス・ランバー,,,,,,,,,,,,,,,,,,,,,,1
7809,壽屋,,,,,,,,,,,,,,,,,,,,,,1
7810,クロスフォー,,,,,,,,,,,,,,,,,,,,,,1
7811,中本パックス,,,,,,,,,,,,,,,,,,,,,,1
7812,クレステック,,,,,,,,,,,,,,,,,,,,,,1
7813,プラッツ,,,,,,,,,,,,,,,,,,,,,,1
7814,日本創発グループ,,,,,,,,,,,,,,,,,,,,,,1
7815,東京ボード工業,,,,,,,,,,,,,,,,,,,,,,1
7816,スノーピーク,,,,,,,,,,,,,,,,,,,,,,1
7817,パラマウントベッドホールディングス,,,,,,,,,,,,,,,,,,,,,,1
7818,トランザクション,,,,,,,,,,,,,,,,,,,,,,1
7819,ＳＨＯ－ＢＩ,,,,,,,,,,,,,,,,,,,,,,1
7820,ニホンフラッシュ,,,,,,,,,,,,,,,,,,,,,,1
7821,前田工繊,,,,,,,,,,,,,,,,,,,,,,1
7822,永大産業,,,,,,,,,,,,,,,,,,,,,,1
7823,アートネイチャー,,,,,,,,,,,,,,,,,,,,,,1
7826,フルヤ金属,,,,,,,,,,,,,,,,,,,,,,1
7827,オービス,,,,,,,,,,,,,,,,,,,,,,1
7829,サマンサタバサジャパンリミテッド,,,,,,,,,,,,,,,,,,,,,,1
7831,ウイルコホールディングス,,,,,,,,,,,,,,,,,,,,,,1
7832,バンダイナムコホールディングス,,,,,,,,,,,,,,,,,,,,,,1
7833,アイフィスジャパン,,,,,,,,,,,,,,,,,,,,,,1
7834,マジェスティ　ゴルフ,,,,,,,,,,,,,,,,,,,,,,1
7836,アビックス,,,,,,,,,,,,,,,,,,,,,,1
7837,アールシーコア,,,,,,,,,,,,,,,,,,,,,,1
7838,共立印刷,,,,,,,,,,,,,,,,,,,,,,1
7839,ＳＨＯＥＩ,,,,,,,,,,,,,,,,,,,,,,1
7840,フランスベッドホールディングス,,,,,,,,,,,,,,,,,,,,,,1
7841,遠藤製作所,,,,,,,,,,,,,,,,,,,,,,1
7844,マーベラス,,,,,,,,,,,,,,,,,,,,,,1
7846,パイロットコーポレーション,,,,,,,,,,,,,,,,,,,,,,1
7847,グラファイトデザイン,,,,,,,,,,,,,,,,,,,,,,1
7849,スターツ出版,,,,,,,,,,,,,,,,,,,,,,1
7850,総合商研,,,,,,,,,,,,,,,,,,,,,,1
7851,カワセコンピュータサプライ,,,,,,,,,,,,,,,,,,,,,,1
7855,カーディナル,,,,,,,,,,,,,,,,,,,,,,1
7856,萩原工業,,,,,,,,,,,,,,,,,,,,,,1
7857,セキ,,,,,,,,,,,,,,,,,,,,,,1
7859,アルメディオ,,,,,,,,,,,,,,,,,,,,,,1
7860,エイベックス,,,,,,,,,,,,,,,,,,,,,,1
7862,トッパン・フォームズ,,,,,,,,,,,,,,,,,,,,,,1
7863,平賀,,,,,,,,,,,,,,,,,,,,,,1
7864,フジシールインターナショナル,,,,,,,,,,,,,,,,,,,,,,1
7865,ピープル,,,,,,,,,,,,,,,,,,,,,,1
7867,タカラトミー,,,,,,,,,,,,,,,,,,,,,,1
7868,廣済堂,,,,,,,,,,,,,,,,,,,,,,1
7869,日本フォームサービス,,,,,,,,,,,,,,,,,,,,,,1
7871,フクビ化学工業,,,,,,,,,,,,,,,,,,,,,,1
7872,エステールホールディングス,,,,,,,,,,,,,,,,,,,,,,1
7873,アーク,,,,,,,,,,,,,,,,,,,,,,1
7874,レック,,,,,,,,,,,,,,,,,,,,,,1
7875,竹田印刷,,,,,,,,,,,,,,,,,,,,,,1
7877,永大化工,,,,,,,,,,,,,,,,,,,,,,1
7878,光・彩,,,,,,,,,,,,,,,,,,,,,,1
7879,ノダ,,,,,,,,,,,,,,,,,,,,,,1
7883,サンメッセ,,,,,,,,,,,,,,,,,,,,,,1
7885,タカノ,,,,,,,,,,,,,,,,,,,,,,1
7886,ヤマト・インダストリー,,,,,,,,,,,,,,,,,,,,,,1
7887,南海プライウッド,,,,,,,,,,,,,,,,,,,,,,1
7888,三光合成,,,,,,,,,,,,,,,,,,,,,,1
7891,日本ユピカ,,,,,,,,,,,,,,,,,,,,,,1
7893,プロネクサス,,,,,,,,,,,,,,,,,,,,,,1
7895,中央化学,,,,,,,,,,,,,,,,,,,,,,1
7896,セブン工業,,,,,,,,,,,,,,,,,,,,,,1
7897,ホクシン,,,,,,,,,,,,,,,,,,,,,,1
7898,ウッドワン,,,,,,,,,,,,,,,,,,,,,,1
7899,ＭＩＣＳ化学,,,,,,,,,,,,,,,,,,,,,,1
7901,マツモト,,,,,,,,,,,,,,,,,,,,,,1
7902,ソノコム,,,,,,,,,,,,,,,,,,,,,,1
7905,大建工業,,,,,,,,,,,,,,,,,,,,,,1
7906,ヨネックス,,,,,,,,,,,,,,,,,,,,,,1
7908,きもと,,,,,,,,,,,,,,,,,,,,,,1
7911,凸版印刷,,,,,,,,,,,,,,,,,,,,,,1
7912,大日本印刷,,,,,,,,,,,,,,,,,,,,,,1
7914,共同印刷,,,,,,,,,,,,,,,,,,,,,,1
7915,ＮＩＳＳＨＡ,,,,,,,,,,,,,,,,,,,,,,1
7916,光村印刷,,,,,,,,,,,,,,,,,,,,,,1
7917,藤森工業,,,,,,,,,,,,,,,,,,,,,,1
7918,ヴィア・ホールディングス,,,,,,,,,,,,,,,,,,,,,,1
7919,野崎印刷紙業,,,,,,,,,,,,,,,,,,,,,,1
7921,宝印刷,,,,,,,,,,,,,,,,,,,,,,1
7922,三光産業,,,,,,,,,,,,,,,,,,,,,,1
7923,トーイン,,,,,,,,,,,,,,,,,,,,,,1
7925,前澤化成工業,,,,,,,,,,,,,,,,,,,,,,1
7927,ムトー精工,,,,,,,,,,,,,,,,,,,,,,1
7928,旭化学工業,,,,,,,,,,,,,,,,,,,,,,1
7931,未来工業,,,,,,,,,,,,,,,,,,,,,,1
7932,ニッピ,,,,,,,,,,,,,,,,,,,,,,1
7936,アシックス,,,,,,,,,,,,,,,,,,,,,,1
7937,ツツミ,,,,,,,,,,,,,,,,,,,,,,1
7938,リーガルコーポレーション,,,,,,,,,,,,,,,,,,,,,,1
7939,研創,,,,,,,,,,,,,,,,,,,,,,1
7940,ウェーブロックホールディングス,,,,,,,,,,,,,,,,,,,,,,1
7942,ＪＳＰ,,,,,,,,,,,,,,,,,,,,,,1
7943,ニチハ,,,,,,,,,,,,,,,,,,,,,,1
7945,コマニー,,,,,,,,,,,,,,,,,,,,,,1
7946,光陽社,,,,,,,,,,,,,,,,,,,,,,1
7947,エフピコ,,,,,,,,,,,,,,,,,,,,,,1
7949,小松ウオール工業,,,,,,,,,,,,,,,,,,,,,,1
7951,ヤマハ,,,,,,,,,,,,,,,,,,,,,,1
7952,河合楽器製作所,,,,,,,,,,,,,,,,,,,,,,1
7953,菊水化学工業,,,,,,,,,,,,,,,,,,,,,,1
7955,クリナップ,,,,,,,,,,,,,,,,,,,,,,1
7956,ピジョン,,,,,,,,,,,,,,,,,,,,,,1
7957,フジコピアン,,,,,,,,,,,,,,,,,,,,,,1
7958,天馬,,,,,,,,,,,,,,,,,,,,,,1
7961,兼松サステック,,,,,,,,,,,,,,,,,,,,,,1
7962,キングジム,,,,,,,,,,,,,,,,,,,,,,1
7963,興研,,,,,,,,,,,,,,,,,,,,,,1
7965,象印マホービン,,,,,,,,,,,,,,,,,,,,,,1
7966,リンテック,,,,,,,,,,,,,,,,,,,,,,1
7970,信越ポリマー,,,,,,,,,,,,,,,,,,,,,,1
7971,東リ,,,,,,,,,,,,,,,,,,,,,,1
7972,イトーキ,,,,,,,,,,,,,,,,,,,,,,1
7974,任天堂,https://www.nintendo.co.jp,,,,,,,,,,,,,,,,,,,,,0
7975,リヒトラブ,,,,,,,,,,,,,,,,,,,,,,1
7976,三菱鉛筆,,,,,,,,,,,,,,,,,,,,,,1
7979,松風,,,,,,,,,,,,,,,,,,,,,,1
7980,重松製作所,,,,,,,,,,,,,,,,,,,,,,1
7981,タカラスタンダード,,,,,,,,,,,,,,,,,,,,,,1
7983,ミロク,,,,,,,,,,,,,,,,,,,,,,1
7984,コクヨ,,,,,,,,,,,,,,,,,,,,,,1
7985,ネポン,,,,,,,,,,,,,,,,,,,,,,1
7986,日本アイ・エス・ケイ,,,,,,,,,,,,,,,,,,,,,,1
7987,ナカバヤシ,,,,,,,,,,,,,,,,,,,,,,1
7988,ニフコ,,,,,,,,,,,,,,,,,,,,,,1
7989,立川ブラインド工業,,,,,,,,,,,,,,,,,,,,,,1
7990,グローブライド,,,,,,,,,,,,,,,,,,,,,,1
7991,マミヤ・オーピー,,,,,,,,,,,,,,,,,,,,,,1
7992,セーラー万年筆,,,,,,,,,,,,,,,,,,,,,,1
7994,オカムラ,,,,,,,,,,,,,,,,,,,,,,1
7995,バルカー,,,,,,,,,,,,,,,,,,,,,,1
7997,くろがね工作所,,,,,,,,,,,,,,,,,,,,,,1
7999,ＭＵＴＯＨホールディングス,,,,,,,,,,,,,,,,,,,,,,1
8001,伊藤忠商事,https://www.itochu.co.jp/ja/,,,,,,,,,,,,,,,,,,,,,0
8002,丸紅,,,,,,,,,,,,,,,,,,,,,,1
8005,スクロール,,,,,,,,,,,,,,,,,,,,,,1
8006,ユアサ・フナショク,,,,,,,,,,,,,,,,,,,,,,1
8007,高島,,,,,,,,,,,,,,,,,,,,,,1
8008,ヨンドシーホールディングス,,,,,,,,,,,,,,,,,,,,,,1
8011,三陽商会,,,,,,,,,,,,,,,,,,,,,,1
8012,長瀬産業,,,,,,,,,,,,,,,,,,,,,,1
8013,ナイガイ,,,,,,,,,,,,,,,,,,,,,,1
8014,蝶理,,,,,,,,,,,,,,,,,,,,,,1
8015,豊田通商,,,,,,,,,,,,,,,,,,,,,,1
8016,オンワードホールディングス,,,,,,,,,,,,,,,,,,,,,,1
8018,三共生興,,,,,,,,,,,,,,,,,,,,,,1
8020,兼松,,,,,,,,,,,,,,,,,,,,,,1
8022,美津濃,,,,,,,,,,,,,,,,,,,,,,1
8023,大興電子通信,,,,,,,,,,,,,,,,,,,,,,1
8025,ツカモトコーポレーション,,,,,,,,,,,,,,,,,,,,,,1
8028,ユニー・ファミリーマートホールディングス,,,,,,,,,,,,,,,,,,,,,,1
8029,ルックホールディングス,,,,,,,,,,,,,,,,,,,,,,1
8030,中央魚類,,,,,,,,,,,,,,,,,,,,,,1
8031,三井物産,,,,,,,,,,,,,,,,,,,,,,1
8032,日本紙パルプ商事,,,,,,,,,,,,,,,,,,,,,,1
8035,東京エレクトロン,,,,,,,,,,,,,,,,,,,,,,1
8036,日立ハイテクノロジーズ,,,,,,,,,,,,,,,,,,,,,,1
8037,カメイ,,,,,,,,,,,,,,,,,,,,,,1
8038,東都水産,,,,,,,,,,,,,,,,,,,,,,1
8039,築地魚市場,,,,,,,,,,,,,,,,,,,,,,1
8040,東京ソワール,,,,,,,,,,,,,,,,,,,,,,1
8041,ＯＵＧホールディングス,,,,,,,,,,,,,,,,,,,,,,1
8043,スターゼン,,,,,,,,,,,,,,,,,,,,,,1
8044,大都魚類,,,,,,,,,,,,,,,,,,,,,,1
8045,横浜丸魚,,,,,,,,,,,,,,,,,,,,,,1
8046,丸藤シートパイル,,,,,,,,,,,,,,,,,,,,,,1
8050,セイコーホールディングス,,,,,,,,,,,,,,,,,,,,,,1
8051,山善,,,,,,,,,,,,,,,,,,,,,,1
8052,椿本興業,,,,,,,,,,,,,,,,,,,,,,1
8053,住友商事,,,,,,,,,,,,,,,,,,,,,,1
8056,日本ユニシス,,,,,,,,,,,,,,,,,,,,,,1
8057,内田洋行,,,,,,,,,,,,,,,,,,,,,,1
8058,三菱商事,,,,,,,,,,,,,,,,,,,,,,1
8059,第一実業,,,,,,,,,,,,,,,,,,,,,,1
8060,キヤノンマーケティングジャパン,,,,,,,,,,,,,,,,,,,,,,1
8061,西華産業,,,,,,,,,,,,,,,,,,,,,,1
8065,佐藤商事,,,,,,,,,,,,,,,,,,,,,,1
8066,三谷商事,,,,,,,,,,,,,,,,,,,,,,1
8068,菱洋エレクトロ,,,,,,,,,,,,,,,,,,,,,,1
8070,東京産業,,,,,,,,,,,,,,,,,,,,,,1
8072,日本出版貿易,,,,,,,,,,,,,,,,,,,,,,1
8074,ユアサ商事,,,,,,,,,,,,,,,,,,,,,,1
8075,神鋼商事,,,,,,,,,,,,,,,,,,,,,,1
8077,小林産業,,,,,,,,,,,,,,,,,,,,,,1
8078,阪和興業,,,,,,,,,,,,,,,,,,,,,,1
8079,正栄食品工業,,,,,,,,,,,,,,,,,,,,,,1
8081,カナデン,,,,,,,,,,,,,,,,,,,,,,1
8084,菱電商事,,,,,,,,,,,,,,,,,,,,,,1
8085,ナラサキ産業,,,,,,,,,,,,,,,,,,,,,,1
8086,ニプロ,,,,,,,,,,,,,,,,,,,,,,1
8087,フルサト工業,,,,,,,,,,,,,,,,,,,,,,1
8088,岩谷産業,,,,,,,,,,,,,,,,,,,,,,1
8089,すてきナイスグループ,,,,,,,,,,,,,,,,,,,,,,1
8090,昭光通商,,,,,,,,,,,,,,,,,,,,,,1
8091,ニチモウ,,,,,,,,,,,,,,,,,,,,,,1
8093,極東貿易,,,,,,,,,,,,,,,,,,,,,,1
8095,イワキ,,,,,,,,,,,,,,,,,,,,,,1
